n;x_n;|x_n - x_n-1|;log(|x_n - x_n-1|);|x_n - x_r|;log(|x_n - x_r|);alpha;lambda
1;2.669328290835425;0.000000000000000;-inf;0.000926642113480;-3.033087966126687;0.000000000000000;0.000000000000000
2;2.668401970363254;0.000926320472171;-3.033238737705344;0.000000321641309;-6.492628178889932;0.000000000000000;0.000000000000000
3;2.668401648721983;0.000000321641271;-6.492628231057669;0.000000000000039;-13.413010526244422;2.000463465731507;0.376058185795906
4;2.668401648721945;0.000000000000039;-13.413010526244422;0.000000000000000;-inf;0.000000000000000;0.000000000000000
