n;x_n;|x_n - x_n-1|;log(|x_n - x_n-1|);|x_n - x_r|;log(|x_n - x_r|);alpha;lambda
1;0.793912763574957;0.000000000000000;-inf;0.011075775773443;-1.955625845030315;0.000000000000000;0.000000000000000
2;0.804409776546876;0.010497012971918;-1.978934266107986;0.000578762801524;-3.237499389805777;0.000000000000000;0.000000000000000
3;0.804986829064850;0.000577052517974;-3.238784659585031;0.000001710283550;-5.766931881480723;2.006707340921033;5.399546174464811
4;0.804988539333391;0.000001710268541;-5.766935692637667;0.000000000015009;-10.823661264817872;2.000232335513317;5.145008673409363
5;0.804988539348394;0.000000000015003;-10.823825138010950;0.000000000000006;-14.247019594093066;0.757330109326401;0.000000349662373
6;0.804988539348392;0.000000000000002;-14.653559774527022;0.000000000000008;-14.103331421471928;0.000000000000000;0.000000000000000
